-0.221,0.223,8.825,0
-0.178,0.201,7.942,20
-0.16,0.181,7.148,20
-0.15,0.163,6.448,20
-0.135,0.146,5.788,20
-0.122,0.125,5.209,20
-0.109,0.124,4.688,20
-0.098,0.108,4.219,20
-0.089,0.081,3.797,21
-0.08,0.088,3.418,20
-0.083,0.079,3.087,20
-0.065,0.055,2.769,20
-0.042,0.065,2.505,20
-0.052,0.059,2.247,20
-0.047,0.041,2.009,20
-0.026,0.047,1.813,21
-0.037,0.03,1.618,20
-0.026,0.033,1.471,20
-0.033,0.032,1.324,20
-0.03,0.034,1.207,20
-0.027,0.031,1.07,20
-0.024,0.028,0.963,20
-0.034,0.025,0.867,21
-0.019,0.006,0.797,20
-0.013,0.018,0.714,20
-0.006,0.01,0.629,20
-0.014,0.019,0.566,20
0.003,0.0,0.509,20
-0.013,0.003,0.472,20
-0.012,0.008,0.411,21
-0.011,0.011,0.383,20
-0.009,-0.002,0.332,20
0.008,-0.002,0.298,20
0.0,-0.001,0.269,20
-0.022,-0.001,0.242,20
0.009,0.015,0.217,20
0.0,-0.019,0.204,21
-0.016,0.058,0.15,20
-0.058,0.079,0.164,20
0.016,-0.049,0.161,20
0.001,-0.005,0.128,20
0.005,0.016,0.115,20
-0.003,0.01,0.09,20
-0.002,0.005,0.094,21
-0.002,0.004,0.08,20
-0.011,0.004,0.068,20
-0.005,-0.009,0.083,20
0.0,-0.012,0.061,20
0.0,0.005,0.055,20
0.0,0.005,0.05,20
0.0,0.004,0.045,21
0.0,0.004,0.023,20
0.0,0.003,0.031,20
0.009,0.003,0.042,20
0.002,-0.01,0.03,20
0.0,0.02,0.028,20
0.01,0.002,0.036,20
-0.002,0.011,0.021,21
-0.016,0.004,0.033,20
0.0,0.0,0.0,20
0.016,-0.005,0.032,20
0.024,0.018,0.019,20
-0.013,-0.012,-0.003,20
0.01,0.0,0.01,20
-0.021,0.0,0.009,21
-0.009,0.0,0.008,20
-0.001,0.0,0.007,20
-0.002,-0.001,0.032,20
-0.006,-0.004,0.047,20
0.006,0.018,-0.038,20
-0.001,0.001,0.0,20
0.016,0.014,-0.012,21
0.008,-0.002,0.016,20
0.007,-0.002,0.026,20
0.013,0.012,0.032,20
-0.007,0.011,-0.016,20
-0.009,0.001,0.021,20
0.013,0.001,-0.012,20
0.012,0.025,-0.052,21
0.008,0.027,0.022,20
-0.272,-0.706,0.014,20
-0.482,-0.262,-0.161,20
1.132,1.483,-0.195,20
-0.312,-0.174,0.179,20
-1.64,-0.113,0.0,20
-0.581,-0.101,0.033,21
0.97,-0.044,0.047,20
0.904,0.082,0.061,20
0.248,0.031,-0.032,20
-0.369,-0.046,0.016,20
-0.621,-0.027,0.006,20
0.015,0.196,-0.039,20
-0.888,0.226,0.058,21
0.375,-0.19,0.028,20
2.285,-0.467,-0.002,20
1.482,-0.23,0.075,20
-0.088,0.005,0.018,20
-0.229,0.023,0.006,20
-0.623,0.054,-0.01,20
0.476,-0.043,-0.006,21
-0.267,0.033,0.007,20
-0.194,0.006,-0.041,20
-0.122,-0.016,0.024,20
-0.14,0.004,0.008,20
-0.104,0.009,0.007,20
-0.084,-0.012,0.007,20
-0.076,0.0,-0.01,20
-0.082,0.0,0.003,21
-0.06,-0.007,-0.01,20
-0.054,0.009,-0.009,20
-0.049,0.0,-0.008,20
-0.057,0.004,-0.007,20
-0.046,0.008,-0.006,20
-0.038,0.0,0.006,20
-0.047,0.0,-0.006,21
-0.025,0.0,-0.001,20
-0.031,-0.009,0.011,20
-0.036,-0.004,0.01,20
-0.015,0.0,0.009,20
-0.014,0.0,0.0,20
-0.012,-0.008,-0.017,20
-0.024,-0.015,0.006,21
-0.009,-0.013,0.009,20
-0.025,0.004,0.013,20
-0.013,0.003,0.006,20
-0.017,0.003,-0.01,20
-0.019,0.003,-0.009,20
-0.017,0.007,-0.008,20
-0.015,0.01,0.001,21
-0.014,0.001,-0.018,20
0.003,-0.015,-0.006,20
-0.013,0.002,0.0,20
-0.002,0.002,0.002,20
0.005,-0.011,0.008,20
-0.011,0.019,-0.005,20
0.0,-0.004,0.005,21
-0.02,-0.005,0.003,20
-0.012,0.002,0.01,20
0.009,0.002,-0.023,20
0.008,0.001,-0.005,20
0.007,0.001,0.004,20
0.006,0.001,-0.002,20
-0.012,0.0,0.012,21
-0.021,-0.01,0.005,20
-0.007,0.002,-0.006,20
0.007,0.002,-0.006,20
0.007,0.0,-0.021,20
-0.008,-0.009,0.002,20
-0.007,0.002,0.013,20
-0.006,0.017,0.012,21
0.009,0.0,-0.004,20
0.0,0.0,0.005,20
0.01,0.011,-0.006,20
-0.005,0.001,0.009,20
-0.007,0.0,0.009,20
0.0,0.0,-0.007,20
0.001,-0.01,-0.006,21
0.007,-0.002,-0.006,20
0.008,0.0,-0.007,20
-0.008,-0.005,-0.016,20
0.002,-0.006,-0.003,20
0.009,0.001,-0.002,20
-0.007,0.001,-0.002,20
0.003,0.001,0.002,21
-0.008,-0.009,-0.009,20
-0.022,0.0,-0.001,20
0.01,0.002,-0.015,20
-0.006,0.002,0.012,20
-0.005,0.001,-0.001,20
-0.005,-0.011,-0.014,20
-0.002,0.002,0.002,21
0.012,0.002,0.01,20
0.0,0.002,-0.012,20
-0.005,0.002,0.013,20
0.009,0.004,-0.001,20
-0.006,0.018,-0.001,20
-0.005,0.005,0.01,20
0.01,-0.001,0.0,21
-0.003,0.001,0.0,20
0.004,0.009,0.008,20
-0.006,-0.001,-0.002,20
