0.129,0.474,8.653,0
0.116,0.426,7.771,20
0.113,0.383,7.011,20
0.084,0.354,6.284,20
0.059,0.318,5.672,20
0.061,0.286,5.097,19
0.046,0.249,4.595,21
0.05,0.224,4.127,19
0.045,0.228,3.714,21
0.032,0.196,3.334,19
0.046,0.176,3.01,20
0.024,0.142,2.709,21
0.03,0.136,2.446,20
0.019,0.114,2.193,20
-0.008,0.102,1.974,19
0.035,0.092,1.785,20
0.014,0.1,1.598,21
0.021,0.081,1.429,20
0.036,0.073,1.312,20
0.041,0.066,1.172,19
0.028,0.042,1.064,20
0.043,0.038,0.94,20
0.03,0.068,0.872,21
0.01,0.044,0.776,20
-0.008,0.048,0.724,19
0.009,0.035,0.634,20
0.017,0.031,0.545,21
0.024,0.02,0.508,20
0.013,0.018,0.44,20
0.011,0.016,0.413,19
0.002,0.014,0.346,20
0.01,0.013,0.32,20
0.018,0.02,0.305,41
0.007,0.009,0.257,20
0.015,0.008,0.24,20
0.005,0.016,0.207,20
0.004,0.023,0.187,20
0.004,0.003,0.185,20
-0.004,0.003,0.167,20
0.013,-0.005,0.133,19
0.003,0.012,0.111,21
-0.005,0.011,0.1,20
0.003,0.009,0.115,20
0.003,0.008,0.087,19
-0.005,0.0,0.078,20
-0.005,0.008,0.087,20
-0.004,0.007,0.061,20
0.004,-0.002,0.072,20
0.055,-0.036,-0.037,20
-0.027,0.07,0.112,21
-0.093,0.02,0.101,20
-0.136,0.053,0.056,19
-0.2,-0.081,-0.069,20
-0.628,0.167,0.04,21
-0.091,0.116,0.088,20
-0.108,-0.032,0.019,20
-0.157,-0.012,0.051,19
-0.452,0.066,0.063,21
0.058,0.128,-0.175,19
0.63,-0.237,0.1,21
0.067,-0.403,0.038,20
-0.284,-0.949,0.121,19
-0.161,-1.388,-0.123,21
0.656,0.948,-0.3,19
1.478,3.128,0.367,21
-0.099,-0.476,-0.091,20
0.022,-0.179,-0.082,19
-0.186,-0.031,0.158,20
-0.047,-0.106,-0.012,21
-0.094,-0.078,0.057,19
-0.059,-0.079,0.0,20
-0.036,-0.097,-0.017,20
-0.032,-0.078,0.01,20
-0.046,-0.053,0.0,20
-0.033,-0.056,0.009,20
-0.047,-0.033,0.016,21
-0.033,-0.039,0.006,19
-0.03,-0.026,0.023,21
-0.027,-0.049,0.003,19
-0.016,-0.053,0.003,20
-0.04,-0.022,0.011,21
-0.01,-0.02,0.001,19
-0.017,-0.009,0.001,21
-0.024,-0.025,-0.015,20
-0.03,-0.014,0.003,20
-0.019,-0.013,-0.014,20
-0.025,-0.011,0.012,20
-0.014,-0.036,0.011,19
-0.004,-0.006,-0.006,20
-0.012,-0.006,0.011,20
-0.002,0.002,0.001,21
-0.011,-0.005,0.009,19
-0.001,-0.013,-0.008,20
0.007,-0.012,0.009,20
-0.002,-0.002,-0.008,21
0.006,-0.011,-0.016,19
0.014,-0.001,0.011,20
-0.003,0.007,0.01,20
-0.003,-0.001,-0.025,20
-0.02,0.015,0.011,20
0.024,-0.011,-0.015,21
0.004,-0.002,0.02,19
0.004,-0.001,0.009,20
0.012,-0.01,0.008,40
0.019,-0.017,-0.009,20
-0.007,0.001,0.017,20
-0.024,0.009,0.015,20
0.012,-0.025,-0.011,21
0.002,-0.005,-0.001,20
0.002,-0.005,0.058,20
0.079,-0.056,-0.024,20
-0.169,-0.05,0.107,19
0.226,-0.132,0.277,20
0.1,0.148,0.551,20
0.056,-0.142,0.435,21
0.196,0.492,1.288,20
-0.081,0.374,2.194,20
0.357,-0.094,1.0,20
0.615,0.311,-0.357,20
1.113,-0.667,-1.097,20
1.235,-0.592,-0.35,20
1.223,-0.351,-0.952,20
2.937,-0.402,-0.633,20
2.315,-1.181,-1.742,20
2.489,-0.632,-1.3,20
2.214,-0.086,-3.36,20
3.932,-0.775,-2.489,20
3.03,-0.62,-1.482,20
2.968,-0.636,-1.825,20
3.059,-0.383,-0.505,20
2.607,-0.215,-0.239,19
2.122,-0.107,-1.327,21
2.091,-0.088,-1.84,20
1.959,-0.269,-0.682,20
1.677,-0.018,-0.838,20
1.578,0.156,-0.996,19
1.386,-0.316,0.06,21
1.058,-0.043,0.243,20
0.693,0.15,1.064,20
-0.065,0.592,1.026,20
1.579,-0.725,-0.903,19
0.214,0.235,0.023,21
0.158,0.082,0.003,20
0.892,-0.175,-0.194,20
0.277,-0.391,0.152,20
0.887,-0.567,0.662,20
0.436,-0.174,-1.618,20
0.005,0.23,0.206,20
0.297,-0.093,0.565,20
0.526,0.01,-0.034,20
0.008,-0.421,-0.996,20
0.395,0.094,1.051,20
0.752,0.395,1.652,20
-0.658,0.028,-1.244,20
0.381,-0.181,-0.085,20
0.118,0.457,-0.068,20
-0.608,0.67,0.334,20
0.486,-0.396,0.37,20
0.317,-0.331,-0.925,20
0.173,-0.125,-0.72,20
-0.3,-0.001,-0.355,20
-0.046,-0.095,0.067,20
0.087,-0.189,-1.404,20
-0.231,-0.308,-0.591,20
-0.716,0.661,2.406,20
0.121,0.104,-0.462,20
-0.2,0.145,1.29,20
-0.163,0.053,2.307,20
-0.052,-0.124,2.249,20
-0.21,-0.241,1.386,20
0.982,-1.285,-3.966,20
0.289,-0.209,-2.647,20
0.476,-0.576,-1.357,20
0.445,-1.526,-1.592,19
-0.59,2.254,0.092,20
0.658,0.037,0.134,20
0.471,-0.155,0.311,21
0.097,0.541,0.616,19
0.595,-0.116,1.149,21
-1.282,0.507,1.008,20
-2.257,1.214,0.666,20
-1.014,0.671,0.763,20
-0.163,-0.094,-0.166,20
